System time;Event;X Gaze Data; Y Gaze Data 
1587052550149;Gaze;7544;1140
1587052550161;Gaze;7549;1139
1587052550172;Gaze;7552;1137
1587052550183;Gaze;7572;1113
1587052550193;Gaze;7580;1105
1587052550204;Gaze;7587;1118
1587052550215;Gaze;7590;1124
1587052550226;Gaze;7595;1123
1587052550237;Gaze;7596;1126
1587052550249;Gaze;7605;1125
1587052550260;Gaze;7622;1131
1587052550271;Gaze;7639;1137
1587052550283;Gaze;7645;1140
1587052550294;Gaze;7648;1141
1587052550304;Gaze;7649;1141
1587052550316;Gaze;7649;1141
1587052550327;Gaze;7650;1141
1587052550338;Gaze;7651;1141
1587052550349;Gaze;7654;1138
1587052550361;Gaze;7693;1131
1587052550371;Gaze;7694;1131
1587052550382;Gaze;7707;1136
1587052550393;Gaze;7707;1136
1587052550404;Gaze;7707;1136
1587052550416;Gaze;7707;1138
1587052550427;Gaze;7707;1137
1587052550438;Gaze;7708;1137
1587052550449;Gaze;7709;1136
1587052550461;Gaze;7712;1137
1587052550470;Gaze;7712;1138
1587052550482;Gaze;7711;1140
1587052550493;Gaze;7714;1146
1587052550504;Gaze;7714;1143
1587052550515;Gaze;7711;1140
1587052550526;Gaze;7707;1142
1587052550537;Gaze;7689;1141
1587052550549;Gaze;7667;1145
1587052550560;Gaze;7635;1149
1587052550571;Gaze;7627;1147
1587052550582;Gaze;7609;1142
1587052550593;Gaze;7604;1138
1587052550603;Gaze;7603;1136
1587052550615;Gaze;7599;1133
1587052550626;Gaze;7599;1134
1587052550637;Gaze;7597;1133
1587052550649;Gaze;7600;1136
1587052550660;Gaze;7606;1144
1587052550670;Gaze;7606;1143
1587052550682;Gaze;7607;1144
1587052550693;Gaze;7606;1142
1587052550704;Gaze;7606;1142
1587052550715;Gaze;7606;1140
1587052550726;Gaze;7624;1152
1587052550737;Gaze;7624;1153
1587052550748;Gaze;7628;1152
1587052550760;Gaze;7619;1142
1587052550770;Gaze;7618;1143
1587052550782;Gaze;7617;1150
1587052550793;Gaze;7614;1154
1587052550804;Gaze;7614;1153
1587052550815;Gaze;7619;1154
1587052550826;Gaze;7619;1149
1587052550837;Gaze;7619;1148
1587052550849;Gaze;7619;1148
1587052550859;Gaze;7619;1149
1587052550872;Gaze;7621;1167
1587052550881;Gaze;7621;1168
1587052550893;Gaze;7621;1165
1587052550904;Gaze;7624;1165
1587052550915;Gaze;7624;1164
1587052550926;Gaze;7624;1165
1587052550937;Gaze;7625;1168
1587052550948;Gaze;7628;1178
1587052550960;Gaze;7629;1180
1587052550970;Gaze;7628;1178
1587052550981;Gaze;7627;1170
1587052550992;Gaze;7626;1166
1587052551003;Gaze;7627;1168
1587052551015;Gaze;7623;1154
1587052551027;Gaze;7623;1154
1587052551037;Gaze;7622;1153
1587052551048;Gaze;7619;1146
1587052551059;Gaze;7617;1148
1587052551070;Gaze;7617;1148
1587052551081;Gaze;7617;1157
1587052551093;Gaze;7617;1160
1587052551104;Gaze;7616;1161
1587052551115;Gaze;7619;1173
1587052551126;Gaze;7622;1178
1587052551137;Gaze;7625;1182
1587052551148;Gaze;7626;1184
1587052551159;Gaze;7629;1184
1587052551170;Gaze;7630;1183
1587052551181;Gaze;7631;1182
1587052551193;Gaze;7631;1181
1587052551203;Gaze;7630;1182
1587052551215;Gaze;7631;1179
1587052551226;Gaze;7631;1178
1587052551236;Gaze;7631;1179
1587052551248;Gaze;7630;1178
1587052551259;Gaze;7626;1179
1587052551270;Gaze;7614;1186
1587052551281;Gaze;7611;1188
1587052551293;Gaze;7610;1190
1587052551303;Gaze;7607;1192
1587052551315;Gaze;7604;1193
1587052551326;Gaze;7604;1194
1587052551337;Gaze;7602;1193
1587052551348;Gaze;7586;1169
1587052551360;Gaze;7585;1167
1587052551370;Gaze;7586;1169
1587052551381;Gaze;7582;1170
1587052551392;Gaze;7580;1171
1587052551403;Gaze;7577;1173
1587052551415;Gaze;7577;1166
1587052551425;Gaze;7576;1168
1587052551436;Gaze;7576;1170
1587052551448;Gaze;7584;1193
1587052551460;Gaze;7582;1193
1587052551469;Gaze;7575;1191
1587052551481;Gaze;7568;1195
1587052551492;Gaze;7566;1200
1587052551503;Gaze;7564;1200
1587052551515;Gaze;7560;1183
1587052551525;Gaze;7562;1185
1587052551536;Gaze;7561;1184
1587052551547;Gaze;7565;1180
1587052551559;Gaze;7563;1172
1587052551569;Gaze;7567;1175
1587052551581;Gaze;7565;1186
1587052551592;Gaze;7567;1182
1587052551603;Gaze;7564;1189
1587052551615;Gaze;7565;1189
1587052551626;Gaze;7567;1192
1587052551637;Gaze;7564;1195
1587052551648;Gaze;7560;1193
1587052551659;Gaze;7550;1190
1587052551670;Gaze;7549;1191
1587052551681;Gaze;7536;1183
1587052551692;Gaze;7536;1184
1587052551703;Gaze;7535;1186
1587052551715;Gaze;7533;1187
1587052551726;Gaze;7533;1188
1587052551737;Gaze;7534;1190
1587052551747;Gaze;7534;1192
1587052551758;Gaze;7530;1195
1587052551770;Gaze;7533;1223
1587052551782;Gaze;7534;1232
1587052551792;Gaze;7533;1234
1587052551803;Gaze;7533;1235
1587052551815;Gaze;7529;1228
1587052551825;Gaze;7529;1228
1587052551836;Gaze;7529;1222
1587052551847;Gaze;7526;1227
1587052551859;Gaze;7524;1230
1587052551869;Gaze;7517;1228
1587052551881;Gaze;7485;1214
1587052551892;Gaze;7485;1213
1587052551903;Gaze;7491;1215
1587052551914;Gaze;7493;1216
1587052551931;Gaze;7491;1218
1587052551936;Gaze;7488;1218
1587052551948;Gaze;7490;1223
1587052551959;Gaze;7492;1223
1587052551970;Gaze;7486;1224
1587052551981;Gaze;7486;1225
1587052551992;Gaze;7488;1225
1587052552002;Gaze;7487;1235
1587052552015;Gaze;7485;1240
1587052552025;Gaze;7484;1240
1587052552036;Gaze;7480;1246
1587052552048;Gaze;7476;1249
1587052552059;Gaze;7474;1250
1587052552070;Gaze;7471;1252
1587052552082;Gaze;7473;1229
1587052552092;Gaze;7473;1227
1587052552103;Gaze;7473;1227
1587052552114;Gaze;7485;1234
1587052552125;Gaze;7486;1234
1587052552136;Gaze;7495;1251
1587052552148;Gaze;7497;1253
1587052552159;Gaze;7495;1254
1587052552169;Gaze;7493;1254
1587052552181;Gaze;7496;1263
1587052552192;Gaze;7485;1259
1587052552203;Gaze;7472;1249
1587052552214;Gaze;7467;1248
1587052552225;Gaze;7467;1249
1587052552236;Gaze;7463;1246
1587052552248;Gaze;7447;1241
1587052552258;Gaze;7446;1240
1587052552269;Gaze;7445;1240
1587052552280;Gaze;7451;1241
1587052552292;Gaze;7448;1240
1587052552302;Gaze;7448;1240
1587052552314;Gaze;7451;1242
1587052552325;Gaze;7453;1241
1587052552336;Gaze;7454;1241
1587052552347;Gaze;7456;1242
1587052552358;Gaze;7449;1248
1587052552369;Gaze;7441;1251
1587052552381;Gaze;7441;1252
1587052552392;Gaze;7440;1254
1587052552402;Gaze;7442;1254
1587052552414;Gaze;7441;1255
1587052552425;Gaze;7441;1256
1587052552436;Gaze;7441;1259
1587052552447;Gaze;7418;1339
1587052552457;Gaze;7422;1328
1587052552568;Gaze;7407;1326
1587052552581;Gaze;7311;1389
1587052552591;Gaze;7274;1416
1587052552603;Gaze;7267;1416
1587052552613;Gaze;7342;1302
1587052552625;Gaze;7354;1282
1587052552636;Gaze;7371;1263
1587052552647;Gaze;7376;1256
1587052552658;Gaze;7381;1252
1587052552669;Gaze;7379;1251
1587052552681;Gaze;7379;1245
1587052552692;Gaze;7379;1240
1587052552703;Gaze;7372;1233
1587052552714;Gaze;7373;1238
1587052552725;Gaze;7373;1243
1587052552736;Gaze;7373;1244
1587052552747;Gaze;7372;1242
1587052552759;Gaze;7371;1241
1587052552769;Gaze;7368;1240
1587052552781;Gaze;7367;1249
1587052552791;Gaze;7366;1259
1587052552802;Gaze;7380;1255
1587052552814;Gaze;7391;1249
1587052552825;Gaze;7389;1251
1587052552835;Gaze;7393;1250
1587052552848;Gaze;7387;1260
1587052552858;Gaze;7389;1261
1587052552868;Gaze;7386;1270
1587052552880;Gaze;7386;1270
1587052552891;Gaze;7387;1270
1587052552902;Gaze;7385;1270
1587052552913;Gaze;7384;1270
1587052552925;Gaze;7384;1270
1587052552935;Gaze;7380;1269
1587052552947;Gaze;7378;1268
1587052552958;Gaze;7378;1267
1587052552969;Gaze;7379;1264
1587052552980;Gaze;7380;1263
1587052552991;Gaze;7382;1262
1587052553002;Gaze;7382;1262
1587052553016;Gaze;7385;1253
1587052553025;Gaze;7385;1252
1587052553036;Gaze;7386;1252
1587052553047;Gaze;7386;1256
1587052553058;Gaze;7385;1254
1587052553069;Gaze;7377;1236
1587052553080;Gaze;7313;1236
1587052553091;Gaze;7315;1237
1587052553102;Gaze;7280;1242
1587052553114;Gaze;7261;1248
1587052553125;Gaze;7228;1253
1587052553137;Gaze;7200;1259
1587052553146;Gaze;7192;1256
1587052553158;Gaze;7192;1257
1587052553169;Gaze;7190;1251
1587052553180;Gaze;7190;1251
1587052553191;Gaze;7192;1253
1587052553202;Gaze;7192;1252
1587052553213;Gaze;7189;1249
1587052553224;Gaze;7190;1249
1587052553235;Gaze;7191;1249
1587052553247;Gaze;7193;1250
1587052553258;Gaze;7194;1253
1587052553269;Gaze;7197;1257
1587052553280;Gaze;7198;1259
1587052553292;Gaze;7198;1259
1587052553302;Gaze;7190;1272
1587052553314;Gaze;7184;1276
1587052553325;Gaze;7182;1276
1587052553335;Gaze;7183;1270
1587052553336;Gaze;7184;1268
1587052553346;Gaze;7186;1265
1587052553358;Gaze;7183;1268
1587052553368;Gaze;7182;1269
1587052553380;Gaze;7182;1268
1587052553391;Gaze;7182;1268
1587052553402;Gaze;7175;1255
1587052553413;Gaze;7173;1251
1587052553424;Gaze;7173;1250
1587052553435;Gaze;7166;1262
1587052553447;Gaze;7164;1265
1587052553458;Gaze;7162;1268
1587052553469;Gaze;7162;1269
1587052553480;Gaze;7163;1270
1587052553492;Gaze;7178;1277
1587052553503;Gaze;7178;1278
1587052553513;Gaze;7178;1277
1587052553525;Gaze;7182;1269
1587052553535;Gaze;7189;1257
1587052553546;Gaze;7189;1256
1587052553557;Gaze;7189;1256
1587052553569;Gaze;7189;1259
1587052553580;Gaze;7188;1260
1587052553591;Gaze;7185;1261
1587052553601;Gaze;7186;1257
1587052553613;Gaze;7189;1255
1587052553626;Gaze;7199;1257
1587052553635;Gaze;7197;1260
1587052553646;Gaze;7197;1256
1587052553657;Gaze;7195;1255
1587052553668;Gaze;7186;1252
1587052553680;Gaze;7185;1250
1587052553691;Gaze;7185;1249
1587052553701;Gaze;7185;1248
1587052553713;Gaze;7192;1255
1587052553724;Gaze;7189;1254
1587052553733;Gaze;7188;1254
1587052553800;Gaze;7182;1249
1587052553801;Gaze;7131;1289
1587052553812;Gaze;7081;1305
1587052553823;Gaze;6999;1346
1587052553835;Gaze;6857;1414
1587052553846;Gaze;6854;1376
1587052553857;Gaze;6877;1358
1587052553869;Gaze;6883;1341
1587052553880;Gaze;6975;1299
1587052553892;Gaze;7037;1268
1587052553901;Gaze;7082;1246
1587052553912;Gaze;7116;1229
1587052553924;Gaze;7142;1219
1587052553934;Gaze;7161;1210
1587052553946;Gaze;7170;1205
1587052553957;Gaze;7182;1202
1587052553968;Gaze;7180;1198
1587052553979;Gaze;7186;1205
1587052553991;Gaze;7190;1212
1587052554002;Gaze;7195;1220
1587052554013;Gaze;7197;1215
1587052554024;Gaze;7201;1206
1587052554035;Gaze;7202;1205
1587052554046;Gaze;7207;1200
1587052554057;Gaze;7207;1201
1587052554068;Gaze;7207;1200
1587052554079;Gaze;7205;1200
1587052554090;Gaze;7205;1200
1587052554101;Gaze;7205;1200
1587052554113;Gaze;7212;1210
1587052554124;Gaze;7213;1210
1587052554135;Gaze;7220;1209
1587052554146;Gaze;7219;1211
1587052554158;Gaze;7219;1211
1587052554170;Gaze;7225;1224
1587052554180;Gaze;7226;1226
1587052554191;Gaze;7226;1225
1587052554202;Gaze;7225;1222
1587052554213;Gaze;7226;1213
1587052554224;Gaze;7226;1211
1587052554234;Gaze;7228;1210
1587052554246;Gaze;7228;1210
1587052554257;Gaze;7229;1206
1587052554267;Gaze;7232;1200
1587052554279;Gaze;7237;1197
1587052554290;Gaze;7236;1197
1587052554301;Gaze;7242;1197
1587052554313;Gaze;7256;1202
1587052554324;Gaze;7261;1210
1587052554335;Gaze;7263;1212
1587052554346;Gaze;7264;1210
1587052554357;Gaze;7265;1210
1587052554368;Gaze;7265;1209
1587052554380;Gaze;7264;1204
1587052554390;Gaze;7261;1200
1587052554401;Gaze;7260;1200
1587052554413;Gaze;7259;1194
1587052554423;Gaze;7258;1187
1587052554434;Gaze;7251;1181
1587052554445;Gaze;7246;1204
1587052554455;Gaze;7242;1227
1587052554567;Gaze;6914;1217
1587052554579;Gaze;6926;1217
1587052554590;Gaze;6938;1223
1587052554601;Gaze;6935;1219
1587052554612;Gaze;7143;1170
1587052554624;Gaze;7178;1161
1587052554634;Gaze;7193;1143
1587052554645;Gaze;7173;1145
1587052554657;Gaze;7190;1148
1587052554668;Gaze;7194;1153
1587052554679;Gaze;7232;1147
1587052554690;Gaze;7242;1150
1587052554701;Gaze;7258;1161
1587052554712;Gaze;7253;1156
1587052554723;Gaze;7253;1152
1587052554734;Gaze;7253;1152
1587052554745;Gaze;7257;1158
1587052554757;Gaze;7258;1158
1587052554768;Gaze;7258;1156
1587052554779;Gaze;7263;1155
1587052554790;Gaze;7264;1156
1587052554800;Gaze;7268;1159
1587052554813;Gaze;7277;1165
1587052554823;Gaze;7278;1165
1587052554834;Gaze;7278;1164
1587052554845;Gaze;7292;1158
1587052554856;Gaze;7286;1161
1587052554867;Gaze;7286;1164
1587052554879;Gaze;7289;1169
1587052554890;Gaze;7296;1170
1587052554900;Gaze;7301;1166
1587052554912;Gaze;7422;1182
1587052554923;Gaze;7486;1184
1587052554934;Gaze;7521;1176
1587052554945;Gaze;7521;1169
1587052554957;Gaze;7520;1165
1587052554967;Gaze;7521;1163
1587052554979;Gaze;7526;1166
1587052554990;Gaze;7527;1168
1587052555001;Gaze;7526;1170
1587052555012;Gaze;7525;1168
1587052555023;Gaze;7524;1166
1587052555034;Gaze;7523;1166
1587052555045;Gaze;7522;1167
1587052555057;Gaze;7509;1171
1587052555067;Gaze;7509;1172
1587052555079;Gaze;7509;1172
1587052555091;Gaze;7509;1172
1587052555100;Gaze;7507;1173
1587052555113;Gaze;7508;1176
1587052555124;Gaze;7510;1179
1587052555134;Gaze;7506;1175
1587052555145;Gaze;7496;1172
1587052555157;Gaze;7495;1172
1587052555168;Gaze;7498;1172
1587052555179;Gaze;7498;1171
1587052555190;Gaze;7498;1171
1587052555201;Gaze;7497;1170
1587052555212;Gaze;7497;1170
1587052555223;Gaze;7496;1170
1587052555234;Gaze;7499;1161
1587052555245;Gaze;7499;1160
1587052555257;Gaze;7501;1155
1587052555268;Gaze;7500;1155
1587052555278;Gaze;7498;1153
1587052555279;Gaze;7498;1151
1587052555290;Gaze;7494;1140
1587052555300;Gaze;7494;1139
1587052555312;Gaze;7494;1139
1587052555323;Gaze;7499;1145
1587052555333;Gaze;7496;1142
1587052555345;Gaze;7496;1149
1587052555356;Gaze;7493;1154
1587052555367;Gaze;7493;1155
1587052555379;Gaze;7493;1155
1587052555389;Gaze;7501;1154
1587052555400;Gaze;7500;1155
1587052555412;Gaze;7502;1155
1587052555424;Gaze;7505;1156
1587052555434;Gaze;7508;1165
1587052555445;Gaze;7510;1167
1587052555457;Gaze;7513;1172
1587052555467;Gaze;7513;1175
1587052555478;Gaze;7515;1180
1587052555490;Gaze;7515;1181
1587052555500;Gaze;7518;1184
1587052555511;Gaze;7517;1180
1587052555523;Gaze;7516;1173
1587052555533;Gaze;7511;1167
1587052555545;Gaze;7512;1163
1587052555556;Gaze;7512;1162
1587052555567;Gaze;7511;1160
1587052555579;Gaze;7500;1146
1587052555590;Gaze;7498;1144
1587052555601;Gaze;7498;1142
1587052555612;Gaze;7507;1135
1587052555623;Gaze;7508;1134
1587052555634;Gaze;7508;1132
1587052555645;Gaze;7505;1149
1587052555657;Gaze;7505;1148
1587052555667;Gaze;7504;1155
1587052555678;Gaze;7511;1154
1587052555689;Gaze;7550;1155
1587052555700;Gaze;7565;1156
1587052555711;Gaze;7597;1149
1587052555723;Gaze;7652;1116
1587052555733;Gaze;7671;1103
1587052555745;Gaze;7673;1102
1587052555756;Gaze;7681;1101
1587052555768;Gaze;7690;1110
1587052555778;Gaze;7693;1111
1587052555789;Gaze;7693;1111
1587052555800;Gaze;7693;1110
1587052555811;Gaze;7693;1105
1587052555823;Gaze;7694;1105
1587052555833;Gaze;7696;1105
1587052555845;Gaze;7697;1105
1587052555856;Gaze;7708;1109
1587052555867;Gaze;7708;1108
1587052555878;Gaze;7710;1108
1587052555889;Gaze;7714;1108
1587052555900;Gaze;7718;1109
1587052555912;Gaze;7717;1109
1587052555923;Gaze;7721;1111
1587052555934;Gaze;7718;1114
1587052555945;Gaze;7717;1115
1587052555957;Gaze;7716;1116
1587052555966;Gaze;7712;1119
1587052555978;Gaze;7706;1122
1587052555989;Gaze;7682;1125
1587052556000;Gaze;7668;1125
1587052556011;Gaze;7659;1124
1587052556023;Gaze;7648;1125
1587052556033;Gaze;7626;1127
1587052556045;Gaze;7614;1129
1587052556056;Gaze;7604;1131
1587052556067;Gaze;7603;1130
1587052556078;Gaze;7604;1135
1587052556089;Gaze;7607;1139
1587052556101;Gaze;7610;1142
1587052556112;Gaze;7633;1137
1587052556122;Gaze;7638;1135
1587052556133;Gaze;7643;1136
1587052556144;Gaze;7641;1134
1587052556155;Gaze;7640;1133
1587052556167;Gaze;7641;1131
1587052556178;Gaze;7642;1130
1587052556189;Gaze;7644;1130
1587052556200;Gaze;7646;1131
1587052556211;Gaze;7652;1140
1587052556223;Gaze;7652;1140
1587052556233;Gaze;7651;1138
1587052556245;Gaze;7652;1137
1587052556256;Gaze;7656;1133
1587052556268;Gaze;7669;1119
1587052556278;Gaze;7664;1123
1587052556291;Gaze;7669;1122
1587052556299;Gaze;7673;1123
1587052556311;Gaze;7679;1127
1587052556322;Gaze;7682;1133
1587052556333;Gaze;7683;1134
1587052556344;Gaze;7686;1139
1587052556356;Gaze;7689;1143
1587052556366;Gaze;7688;1133
1587052556378;Gaze;7688;1145
1587052556390;Gaze;7691;1171
1587052556400;Gaze;7692;1212
1587052556401;Gaze;7693;1227
1587052556412;Gaze;7699;1301
1587052556423;Gaze;7703;1460
1587052556434;Gaze;7702;1544
1587052556446;Gaze;7699;1639
1587052556456;Gaze;7704;1834
1587052556466;Gaze;7706;1849
1587052556478;Gaze;7707;1850
1587052556489;Gaze;7708;1849
1587052556500;Gaze;7706;1847
1587052556511;Gaze;7707;1845
1587052556522;Gaze;7706;1847
1587052556533;Gaze;7707;1849
1587052556544;Gaze;7711;1847
1587052556555;Gaze;7712;1846
1587052556556;Gaze;7712;1846
1587052556566;Gaze;7713;1846
1587052556578;Gaze;7713;1847
1587052556589;Gaze;7712;1849
1587052556599;Gaze;7712;1850
1587052556611;Gaze;7684;1851
1587052556622;Gaze;7498;1847
1587052556633;Gaze;7478;1852
1587052556645;Gaze;7419;1852
1587052556656;Gaze;7409;1850
1587052556666;Gaze;7399;1847
1587052556677;Gaze;7391;1844
1587052556678;Gaze;7390;1843
1587052556689;Gaze;7383;1841
1587052556700;Gaze;7371;1827
1587052556711;Gaze;7368;1825
1587052556723;Gaze;7363;1824
1587052556733;Gaze;7361;1824
1587052556744;Gaze;7360;1825
1587052556756;Gaze;7366;1832
1587052556766;Gaze;7363;1829
1587052556778;Gaze;7361;1830
1587052556789;Gaze;7363;1831
1587052556800;Gaze;7365;1832
1587052556810;Gaze;7366;1834
1587052556820;Gaze;7360;1848
1587052556831;Gaze;7360;1845
1587052556943;Gaze;7327;1594
1587052556954;Gaze;7327;1594
1587052556966;Gaze;7336;1594
1587052556978;Gaze;7825;1488
1587052556988;Gaze;7774;1505
1587052557000;Gaze;7792;1488
1587052557011;Gaze;7735;1397
1587052557021;Gaze;7717;1349
1587052557033;Gaze;7707;1272
1587052557044;Gaze;7705;1251
1587052557055;Gaze;7711;1235
1587052557067;Gaze;7699;1236
1587052557077;Gaze;7700;1245
1587052557091;Gaze;7701;1242
1587052557099;Gaze;7701;1212
1587052557111;Gaze;7706;1206
1587052557122;Gaze;7707;1205
1587052557133;Gaze;7708;1203
1587052557144;Gaze;7713;1215
1587052557155;Gaze;7714;1219
1587052557166;Gaze;7714;1219
1587052557177;Gaze;7712;1218
1587052557189;Gaze;7712;1219
1587052557199;Gaze;7712;1220
1587052557210;Gaze;7707;1215
1587052557221;Gaze;7706;1215
1587052557232;Gaze;7709;1217
1587052557243;Gaze;7709;1217
1587052557255;Gaze;7709;1220
1587052557266;Gaze;7711;1220
1587052557277;Gaze;7714;1223
1587052557289;Gaze;7715;1224
1587052557299;Gaze;7715;1226
1587052557311;Gaze;7713;1231
1587052557321;Gaze;7709;1240
1587052557332;Gaze;7634;1371
1587052557344;Gaze;7497;1669
1587052557355;Gaze;7481;1703
1587052557366;Gaze;7469;1727
1587052557377;Gaze;7465;1736
1587052557388;Gaze;7446;1776
1587052557399;Gaze;7432;1804
1587052557410;Gaze;7419;1833
1587052557421;Gaze;7406;1863
1587052557432;Gaze;7403;1869
1587052557444;Gaze;7407;1868
1587052557454;Gaze;7406;1866
1587052557468;Gaze;7404;1865
1587052557477;Gaze;7402;1864
1587052557489;Gaze;7401;1864
1587052557499;Gaze;7399;1864
1587052557510;Gaze;7396;1865
1587052557521;Gaze;7398;1866
1587052557532;Gaze;7400;1866
1587052557543;Gaze;7402;1866
1587052557555;Gaze;7402;1867
1587052557566;Gaze;7405;1867
1587052557577;Gaze;7425;1875
1587052557588;Gaze;7420;1873
1587052557599;Gaze;7413;1867
1587052557610;Gaze;7408;1869
1587052557621;Gaze;7330;1871
1587052557632;Gaze;7297;1873
1587052557644;Gaze;7269;1874
1587052557655;Gaze;7259;1876
1587052557666;Gaze;7255;1882
1587052557677;Gaze;7261;1884
1587052557689;Gaze;7261;1886
1587052557699;Gaze;7248;1883
1587052557711;Gaze;7251;1884
1587052557722;Gaze;7248;1887
1587052557733;Gaze;7246;1886
1587052557744;Gaze;7246;1886
1587052557755;Gaze;7248;1884
1587052557766;Gaze;7250;1883
1587052557777;Gaze;7251;1883
1587052557788;Gaze;7252;1883
1587052557799;Gaze;7251;1883
1587052557811;Gaze;7249;1883
1587052557822;Gaze;7247;1883
1587052557833;Gaze;7247;1885
1587052557844;Gaze;7243;1879
1587052557855;Gaze;7243;1880
1587052557866;Gaze;7245;1883
1587052557876;Gaze;7241;1885
1587052557887;Gaze;7214;1929
1587052557997;Gaze;7195;2676
1587052558009;Gaze;7199;2582
1587052558021;Gaze;7200;2550
1587052558032;Gaze;7201;2514
1587052558043;Gaze;7242;2275
1587052558054;Gaze;7276;2101
1587052558066;Gaze;7296;1997
1587052558079;Gaze;7303;1960
1587052558089;Gaze;7287;1879
1587052558099;Gaze;7291;1879
1587052558111;Gaze;7320;1825
1587052558122;Gaze;7326;1831
1587052558133;Gaze;7302;1842
1587052558143;Gaze;7307;1844
1587052558154;Gaze;7314;1830
1587052558165;Gaze;7309;1832
1587052558177;Gaze;7309;1835
1587052558188;Gaze;7309;1841
1587052558199;Gaze;7312;1845
1587052558210;Gaze;7312;1846
1587052558221;Gaze;7312;1846
1587052558232;Gaze;7311;1846
1587052558243;Gaze;7316;1848
1587052558254;Gaze;7319;1852
1587052558265;Gaze;7319;1856
1587052558277;Gaze;7316;1856
1587052558288;Gaze;7310;1851
1587052558299;Gaze;7314;1850
1587052558310;Gaze;7316;1850
1587052558321;Gaze;7317;1850
1587052558332;Gaze;7316;1845
1587052558343;Gaze;7316;1841
1587052558355;Gaze;7314;1836
1587052558365;Gaze;7313;1837
1587052558376;Gaze;7315;1837
1587052558388;Gaze;7316;1837
1587052558399;Gaze;7317;1838
1587052558410;Gaze;7317;1838
1587052558421;Gaze;7319;1838
1587052558432;Gaze;7320;1838
1587052558443;Gaze;7324;1838
1587052558455;Gaze;7330;1840
1587052558466;Gaze;7340;1842
1587052558477;Gaze;7345;1843
1587052558488;Gaze;7345;1843
1587052558499;Gaze;7341;1843
1587052558510;Gaze;7339;1843
1587052558521;Gaze;7336;1846
1587052558531;Gaze;7340;1844
1587052558542;Gaze;7306;1852
1587052558554;Gaze;7285;1856
1587052558565;Gaze;7286;1855
1587052558578;Gaze;7279;1862
1587052558589;Gaze;7271;1869
1587052558599;Gaze;7265;1873
1587052558610;Gaze;7263;1879
1587052558621;Gaze;7264;1881
1587052558632;Gaze;7266;1883
1587052558643;Gaze;7273;1888
1587052558655;Gaze;7276;1890
1587052558666;Gaze;7275;1892
1587052558676;Gaze;7274;1893
1587052558687;Gaze;7268;1885
1587052558688;Gaze;7268;1885
1587052558698;Gaze;7267;1884
1587052558709;Gaze;7269;1886
1587052558721;Gaze;7270;1886
1587052558731;Gaze;7271;1886
1587052558743;Gaze;7273;1887
1587052558754;Gaze;7275;1889
1587052558765;Gaze;7281;1888
1587052558776;Gaze;7285;1891
1587052558788;Gaze;7288;1891
1587052558800;Gaze;7291;1898
1587052558801;Gaze;7292;1896
1587052558810;Gaze;7289;1893
1587052558821;Gaze;7286;1885
1587052558832;Gaze;7284;1886
1587052558843;Gaze;7290;1881
1587052558854;Gaze;7310;1868
1587052558865;Gaze;7340;1857
1587052558876;Gaze;7357;1818
1587052558887;Gaze;7454;1658
1587052558899;Gaze;7515;1567
1587052558909;Gaze;7551;1512
1587052558921;Gaze;7579;1469
1587052558931;Gaze;7729;1263
1587052558942;Gaze;7793;1177
1587052558953;Gaze;7804;1166
1587052558965;Gaze;7805;1164
1587052558976;Gaze;7803;1167
1587052558987;Gaze;7801;1167
1587052558998;Gaze;7802;1169
1587052559009;Gaze;7816;1177
1587052559020;Gaze;7817;1180
1587052559031;Gaze;7817;1181
1587052559042;Gaze;7814;1185
1587052559054;Gaze;7813;1187
1587052559065;Gaze;7813;1187
1587052559076;Gaze;7815;1179
1587052559087;Gaze;7815;1179
1587052559098;Gaze;7813;1175
1587052559109;Gaze;7809;1173
1587052559121;Gaze;7807;1171
1587052559131;Gaze;7808;1170
1587052559142;Gaze;7810;1160
1587052559153;Gaze;7811;1158
1587052559164;Gaze;7811;1157
1587052559175;Gaze;7812;1157
1587052559187;Gaze;7814;1160
1587052559197;Gaze;7818;1160
1587052559209;Gaze;7826;1159
1587052559221;Gaze;7828;1159
1587052559231;Gaze;7827;1168
1587052559242;Gaze;7829;1171
1587052559253;Gaze;7829;1171
1587052559264;Gaze;7829;1172
1587052559276;Gaze;7827;1174
1587052559287;Gaze;7826;1175
1587052559298;Gaze;7825;1172
1587052559309;Gaze;7817;1175
1587052559321;Gaze;7807;1171
1587052559332;Gaze;7771;1155
1587052559342;Gaze;7750;1144
1587052559353;Gaze;7723;1131
1587052559364;Gaze;7719;1128
1587052559375;Gaze;7712;1124
1587052559387;Gaze;7706;1121
1587052559398;Gaze;7707;1121
1587052559409;Gaze;7707;1120
1587052559421;Gaze;7716;1130
1587052559432;Gaze;7721;1135
1587052559443;Gaze;7728;1137
1587052559453;Gaze;7732;1138
1587052559464;Gaze;7739;1138
1587052559476;Gaze;7747;1139
1587052559486;Gaze;7754;1140
1587052559497;Gaze;7757;1137
1587052559510;Gaze;7756;1136
1587052559520;Gaze;7755;1133
1587052559530;Gaze;7754;1132
1587052559541;Gaze;7748;1122
1587052559553;Gaze;7745;1119
1587052559564;Gaze;7742;1118
1587052559575;Gaze;7730;1118
1587052559587;Gaze;7726;1118
1587052559598;Gaze;7727;1119
1587052559609;Gaze;7726;1119
1587052559620;Gaze;7726;1117
1587052559631;Gaze;7728;1115
