System Fixation time;Fixation Event;X Fixation Data; Y Fixation Data 
1587052541573;Fixation data;7654;1124
1587052541584;Fixation data;7649;1128
1587052541606;Fixation begin;7643;1114
1587052541618;Fixation data;7647;1113
1587052541630;Fixation data;7651;1111
1587052541630;Fixation data;7653;1110
1587052541640;Fixation data;7657;1105
1587052541652;Fixation data;7658;1098
1587052541662;Fixation data;7659;1095
1587052541673;Fixation begin;7664;1097
1587052541684;Fixation data;7664;1098
1587052541696;Fixation data;7660;1111
1587052541706;Fixation data;7652;1119
1587052541718;Fixation data;7652;1121
1587052541729;Fixation data;7658;1116
1587052541740;Fixation data;7668;1115
1587052541751;Fixation begin;7671;1122
1587052541763;Fixation data;7666;1124
1587052541776;Fixation data;7657;1126
1587052541785;Fixation data;7651;1126
1587052541795;Fixation data;7650;1121
1587052541805;Fixation end;;
1587052541917;Fixation begin;7783;1125
1587052541929;Fixation begin;7772;1142
1587052541939;Fixation data;7766;1136
1587052541951;Fixation data;7761;1133
1587052541973;Fixation begin;7756;1152
1587052541984;Fixation data;7754;1153
1587052541995;Fixation data;7755;1159
1587052542006;Fixation data;7758;1161
1587052542017;Fixation data;7759;1157
1587052542029;Fixation data;7758;1156
1587052542040;Fixation data;7757;1160
1587052542052;Fixation data;7763;1166
1587052542062;Fixation data;7771;1164
1587052542073;Fixation data;7777;1158
1587052542084;Fixation data;7778;1149
1587052542095;Fixation data;7777;1143
1587052542106;Fixation data;7779;1139
1587052542118;Fixation begin;7783;1159
1587052542128;Fixation data;7781;1165
1587052542139;Fixation data;7776;1168
1587052542151;Fixation data;7776;1159
1587052542162;Fixation data;7779;1148
1587052542173;Fixation data;7784;1145
1587052542184;Fixation data;7784;1148
1587052542195;Fixation data;7782;1151
1587052542206;Fixation begin;7775;1158
1587052542218;Fixation data;7775;1156
1587052542229;Fixation data;7771;1155
1587052542239;Fixation data;7766;1157
1587052542262;Fixation begin;7770;1160
1587052542274;Fixation data;7745;1151
1587052542284;Fixation begin;7677;1127
1587052542295;Fixation data;7674;1129
1587052542306;Fixation begin;7680;1132
1587052542317;Fixation data;7681;1131
1587052542328;Fixation data;7680;1123
1587052542339;Fixation begin;7672;1107
1587052542352;Fixation data;7670;1110
1587052542362;Fixation data;7666;1114
1587052542372;Fixation data;7663;1110
1587052542384;Fixation data;7665;1103
1587052542395;Fixation begin;7671;1095
1587052542406;Fixation data;7679;1104
1587052542418;Fixation data;7690;1111
1587052542428;Fixation data;7699;1114
1587052542439;Fixation data;7697;1116
1587052542450;Fixation data;7689;1113
1587052542461;Fixation begin;7672;1106
1587052542472;Fixation data;7673;1105
1587052542483;Fixation data;7674;1106
1587052542495;Fixation data;7675;1110
1587052542505;Fixation data;7674;1115
1587052542517;Fixation begin;7669;1127
1587052542529;Fixation data;7672;1123
1587052542539;Fixation data;7674;1124
1587052542551;Fixation data;7674;1126
1587052542562;Fixation data;7674;1123
1587052542573;Fixation data;7673;1118
1587052542584;Fixation data;7679;1118
1587052542596;Fixation data;7688;1125
1587052542606;Fixation begin;7694;1139
1587052542618;Fixation data;7690;1136
1587052542629;Fixation data;7685;1137
1587052542639;Fixation data;7704;1140
1587052542651;Fixation begin;7750;1150
1587052542662;Fixation data;7752;1149
1587052542673;Fixation data;7749;1147
1587052542684;Fixation data;7742;1141
1587052542695;Fixation data;7737;1135
1587052542705;Fixation data;7733;1131
1587052542717;Fixation data;7733;1132
1587052542717;Fixation end;;
1587052542728;Fixation begin;7744;1135
1587052542739;Fixation data;7745;1142
1587052542751;Fixation begin;7745;1158
1587052542764;Fixation data;7742;1157
1587052542772;Fixation data;7748;1157
1587052542784;Fixation data;7754;1155
1587052542795;Fixation data;7757;1156
1587052542805;Fixation data;7752;1160
1587052542818;Fixation begin;7739;1176
1587052542829;Fixation data;7740;1178
1587052542839;Fixation data;7744;1179
1587052542851;Fixation data;7755;1178
1587052542862;Fixation data;7760;1173
1587052542872;Fixation begin;7767;1171
1587052542884;Fixation data;7765;1170
1587052542895;Fixation begin;7758;1188
1587052542906;Fixation data;7753;1189
1587052542917;Fixation data;7749;1192
1587052542928;Fixation data;7752;1188
1587052542939;Fixation begin;7760;1173
1587052542950;Fixation data;7759;1175
1587052542962;Fixation begin;7754;1179
1587052542972;Fixation data;7754;1182
1587052542983;Fixation begin;7756;1186
1587052542995;Fixation data;7759;1184
1587052543006;Fixation begin;7769;1187
1587052543017;Fixation data;7768;1184
1587052543028;Fixation data;7766;1180
1587052543040;Fixation data;7762;1179
1587052543062;Fixation begin;7752;1236
1587052543072;Fixation data;7750;1242
1587052543084;Fixation data;7752;1242
1587052543095;Fixation begin;7756;1225
1587052543105;Fixation data;7756;1218
1587052543117;Fixation data;7757;1208
1587052543128;Fixation data;7761;1203
1587052543138;Fixation data;7762;1202
1587052543150;Fixation begin;7748;1201
1587052543161;Fixation data;7743;1201
1587052543172;Fixation data;7746;1210
1587052543183;Fixation data;7753;1217
1587052543195;Fixation data;7759;1214
1587052543205;Fixation data;7758;1203
1587052543217;Fixation data;7757;1198
1587052543228;Fixation data;7757;1199
1587052543238;Fixation data;7754;1201
1587052543250;Fixation data;7753;1211
1587052543261;Fixation data;7749;1224
1587052543272;Fixation data;7744;1232
1587052543295;Fixation begin;7738;1214
1587052543306;Fixation data;7739;1216
1587052543317;Fixation begin;7734;1217
1587052543328;Fixation data;7733;1223
1587052543339;Fixation data;7732;1234
1587052543350;Fixation data;7737;1246
1587052543361;Fixation data;7741;1250
1587052543372;Fixation data;7742;1249
1587052543384;Fixation data;7739;1249
1587052543394;Fixation begin;7742;1238
1587052543406;Fixation data;7746;1236
1587052543418;Fixation data;7755;1229
1587052543427;Fixation data;7758;1226
1587052543438;Fixation data;7758;1226
1587052543450;Fixation data;7757;1227
1587052543461;Fixation data;7755;1226
1587052543471;Fixation data;7754;1229
1587052543483;Fixation data;7757;1237
1587052543494;Fixation data;7764;1246
1587052543505;Fixation begin;7776;1243
1587052543518;Fixation data;7770;1242
1587052543527;Fixation data;7760;1235
1587052543539;Fixation data;7750;1222
1587052543550;Fixation data;7746;1216
1587052543561;Fixation data;7745;1217
1587052543571;Fixation begin;7741;1250
1587052543583;Fixation data;7741;1253
1587052543594;Fixation data;7749;1256
1587052543616;Fixation begin;7771;1244
1587052543627;Fixation data;7768;1251
1587052543638;Fixation data;7765;1260
1587052543650;Fixation data;7763;1261
1587052543661;Fixation data;7759;1260
1587052543672;Fixation data;7761;1258
1587052543683;Fixation begin;7771;1260
1587052543694;Fixation data;7770;1268
1587052543705;Fixation data;7766;1278
1587052543716;Fixation data;7761;1286
1587052543727;Fixation data;7755;1284
1587052543738;Fixation data;7751;1268
1587052543750;Fixation data;7744;1251
1587052543760;Fixation data;7720;1247
1587052543771;Fixation end;;
1587052543839;Fixation begin;5789;1213
1587052543850;Fixation data;5749;1216
1587052543862;Fixation data;5724;1208
1587052543872;Fixation end;;
1587052543883;Fixation begin;5604;1150
1587052543905;Fixation begin;5603;1140
1587052543917;Fixation data;5602;1132
1587052543927;Fixation data;5595;1134
1587052543960;Fixation begin;5541;1132
1587052543971;Fixation data;5517;1142
1587052543982;Fixation data;5470;1149
1587052543994;Fixation data;5420;1147
1587052544005;Fixation end;;
1587052544027;Fixation begin;5286;1117
1587052544038;Fixation data;5297;1125
1587052544049;Fixation data;5307;1133
1587052544061;Fixation data;5309;1135
1587052544071;Fixation data;5313;1136
1587052544082;Fixation data;5317;1136
1587052544094;Fixation data;5323;1132
1587052544104;Fixation end;;
1587052544116;Fixation begin;5250;1064
1587052544127;Fixation data;5249;1066
1587052544138;Fixation begin;5293;1098
1587052544149;Fixation data;5303;1103
1587052544171;Fixation begin;5351;1124
1587052544183;Fixation data;5353;1126
1587052544194;Fixation data;5359;1130
1587052544227;Fixation begin;5365;1124
1587052544239;Fixation data;5366;1122
1587052544250;Fixation data;5362;1119
1587052544261;Fixation begin;5348;1114
1587052544272;Fixation end;;
1587052544282;Fixation begin;5274;1084
1587052545463;Fixation begin;9177;1102
1587052545473;Fixation data;9175;1091
1587052545485;Fixation data;9174;1077
1587052545496;Fixation data;9172;1070
1587052545507;Fixation begin;9186;1062
1587052545518;Fixation data;9189;1067
1587052545530;Fixation data;9195;1076
1587052545540;Fixation data;9204;1080
1587052545552;Fixation data;9217;1072
1587052545562;Fixation data;9224;1061
1587052545573;Fixation data;9227;1061
1587052545585;Fixation data;9218;1074
1587052545596;Fixation data;9200;1087
1587052545606;Fixation end;;
1587052545651;Fixation begin;10285;1184
1587052545664;Fixation data;10287;1174
1587052545674;Fixation data;10293;1167
1587052545685;Fixation data;10288;1166
1587052545696;Fixation data;10275;1169
1587052545707;Fixation end;;
1587052545717;Fixation begin;10281;1093
1587052545730;Fixation data;10281;1094
1587052545739;Fixation data;10277;1101
1587052545751;Fixation data;10276;1105
1587052545762;Fixation data;10281;1108
1587052545773;Fixation end;;
1587052545785;Fixation begin;10236;1230
1587052545796;Fixation data;10238;1228
1587052545807;Fixation end;;
1587052545818;Fixation begin;10310;1109
1587052545829;Fixation data;10298;1110
1587052545839;Fixation end;;
1587052545862;Fixation begin;10314;1065
1587052545873;Fixation data;10310;1077
1587052545884;Fixation data;10304;1097
1587052545896;Fixation begin;10298;1119
1587052545907;Fixation end;;
1587052545917;Fixation begin;10187;1207
1587052545929;Fixation data;10192;1209
1587052545951;Fixation begin;10236;1133
1587052545962;Fixation data;10233;1132
1587052545995;Fixation begin;10196;1109
1587052546006;Fixation data;10201;1106
1587052546017;Fixation data;10205;1101
1587052546029;Fixation data;10208;1096
1587052546040;Fixation data;10198;1092
1587052546051;Fixation data;10189;1087
1587052546063;Fixation begin;10187;1077
1587052546073;Fixation data;10172;1078
1587052546084;Fixation data;10157;1077
1587052546095;Fixation data;10153;1078
1587052546117;Fixation begin;10109;1081
1587052546129;Fixation data;10105;1082
1587052546139;Fixation data;10098;1084
1587052546151;Fixation data;10087;1084
1587052546162;Fixation data;10051;1082
1587052546172;Fixation end;;
1587052546228;Fixation begin;8099;1251
1587052546239;Fixation begin;8084;1274
1587052546251;Fixation data;8079;1271
1587052546262;Fixation data;8056;1275
1587052546273;Fixation data;8036;1285
1587052546284;Fixation end;;
1587052546295;Fixation begin;8091;1204
1587052546307;Fixation data;8107;1218
1587052546317;Fixation begin;8105;1233
1587052546329;Fixation data;8102;1238
1587052546339;Fixation data;8106;1235
1587052546352;Fixation data;8113;1232
1587052546361;Fixation data;8119;1229
1587052546395;Fixation begin;8111;1278
1587052546406;Fixation data;8126;1269
1587052546417;Fixation data;8133;1257
1587052546429;Fixation begin;8105;1217
1587052546439;Fixation end;;
1587052546450;Fixation begin;7688;1050
1587052546462;Fixation data;7668;1052
1587052546473;Fixation begin;7630;1062
1587052546484;Fixation data;7637;1067
1587052546495;Fixation data;7649;1061
1587052546506;Fixation begin;7651;1045
1587052546517;Fixation data;7643;1053
1587052546529;Fixation begin;7634;1077
1587052546539;Fixation data;7651;1091
1587052546551;Fixation data;7675;1103
1587052546562;Fixation begin;7694;1113
1587052546573;Fixation data;7690;1102
1587052546584;Fixation data;7675;1082
1587052546595;Fixation data;7663;1058
1587052546606;Fixation data;7654;1050
1587052546617;Fixation end;;
1587052546637;Fixation begin;7600;1094
1587052546647;Fixation begin;7625;1082
1587052546660;Fixation data;7632;1070
1587052546660;Fixation data;7637;1062
1587052546670;Fixation end;;
1587052546996;Fixation begin;8869;1091
1587052547007;Fixation data;8893;1090
1587052547019;Fixation data;8907;1083
1587052547030;Fixation data;8909;1081
1587052547041;Fixation data;8903;1090
1587052547052;Fixation data;8897;1101
1587052547063;Fixation data;8895;1103
1587052547074;Fixation data;8887;1101
1587052547085;Fixation data;8873;1100
1587052547106;Fixation begin;8804;1115
1587052547118;Fixation data;8800;1122
1587052547130;Fixation data;8796;1126
1587052547140;Fixation data;8794;1128
1587052547151;Fixation data;8787;1128
1587052547162;Fixation data;8781;1127
1587052547173;Fixation data;8768;1133
1587052547185;Fixation data;8757;1139
1587052547196;Fixation data;8752;1143
1587052547208;Fixation data;8742;1142
1587052547218;Fixation begin;8720;1136
1587052547230;Fixation data;8716;1137
1587052547240;Fixation data;8703;1141
1587052547251;Fixation data;8690;1142
1587052547263;Fixation data;8683;1143
1587052547274;Fixation begin;8667;1148
1587052547285;Fixation data;8663;1150
1587052547295;Fixation data;8652;1147
1587052547318;Fixation begin;8589;1158
1587052547328;Fixation data;8583;1161
1587052547340;Fixation data;8569;1161
1587052547351;Fixation data;8559;1155
1587052547361;Fixation end;;
1587052547373;Fixation begin;8542;1142
1587052547385;Fixation data;8533;1143
1587052547394;Fixation begin;8516;1145
1587052547407;Fixation end;;
1587052547427;Fixation begin;8179;1179
1587052547440;Fixation end;;
1587052547452;Fixation begin;7770;1213
1587052547461;Fixation data;7763;1214
1587052547473;Fixation begin;7749;1224
1587052547484;Fixation data;7746;1219
1587052547507;Fixation begin;7731;1212
1587052547518;Fixation data;7720;1220
1587052547527;Fixation data;7714;1227
1587052547540;Fixation data;7713;1230
1587052547552;Fixation begin;7722;1226
1587052547560;Fixation data;7723;1225
1587052547585;Fixation begin;7697;1235
1587052547593;Fixation data;7695;1237
1587052547607;Fixation data;7687;1239
1587052547619;Fixation data;7686;1235
1587052547629;Fixation data;7687;1235
1587052547639;Fixation begin;7678;1251
1587052547651;Fixation data;7671;1259
1587052547663;Fixation data;7663;1262
1587052547673;Fixation data;7652;1261
1587052547685;Fixation data;7645;1260
1587052547695;Fixation data;7646;1265
1587052547707;Fixation data;7644;1273
1587052547717;Fixation data;7634;1279
1587052547729;Fixation data;7621;1286
1587052547740;Fixation begin;7586;1305
1587052547751;Fixation data;7584;1305
1587052547762;Fixation data;7578;1306
1587052547773;Fixation data;7568;1305
1587052547784;Fixation data;7558;1303
1587052547796;Fixation data;7546;1300
1587052547807;Fixation data;7529;1301
